Year, DOY, Species_Symbol, Species_Common_Name, Species_Name, Sample_Number, PLWPYYYY,DDD, , , , , MPa2004,170,QUVE,black oak,Q.velutina Lam.,1,-0.103
2004,190,FRAM2,white ash,Fraxinus americana,2,-1.096
2004,190,QUAL,white oak,Quercus alba L.,1,-0.331
2004,190,QUAL,white oak,Quercus alba L.,2,-0.276
2004,190,QUAL,white oak,Quercus alba L.,3,-0.207
2004,190,QUAL,white oak,Quercus alba L.,4,-0.276
2004,190,QUAL,white oak,Quercus alba L.,5,-0.207
2004,190,QUAL,white oak,Quercus alba L.,6,-0.414
2004,190,QUAL,white oak,Quercus alba L.,7,-0.276
2004,205,QUVE,black oak,Q.velutina Lam.,1,-1.034
2004,205,QUVE,black oak,Q.velutina Lam.,2,-0.620
2004,205,QUVE,black oak,Q.velutina Lam.,3,-0.689
2004,205,QUVE,black oak,Q.velutina Lam.,4,-0.482
2004,205,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.620
2004,205,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.620
2004,205,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.620
2004,205,QUST,post oak,Quercus stellata,1,-0.345
2004,205,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.345
2004,205,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.345
2004,205,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.414
2004,205,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.620
2004,205,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.620
2004,205,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.689
2004,205,FRAM2,white ash,Fraxinus americana,1,-0.276
2004,205,FRAM2,white ash,Fraxinus americana,2,-0.896
2004,205,FRAM2,white ash,Fraxinus americana,3,-0.758
2004,205,QUAL,white oak,Quercus alba L.,1,-0.345
2004,205,QUAL,white oak,Quercus alba L.,2,-0.276
2004,205,QUAL,white oak,Quercus alba L.,3,-0.345
2004,205,QUAL,white oak,Quercus alba L.,4,-0.689
2004,205,QUAL,white oak,Quercus alba L.,5,-1.241
2004,205,QUAL,white oak,Quercus alba L.,6,-0.207
2004,219,QUVE,black oak,Q.velutina Lam.,1,-0.034
2004,219,QUVE,black oak,Q.velutina Lam.,2,-0.034
2004,219,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.448
2004,219,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.482
2004,219,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.441
2004,219,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.145
2004,219,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.069
2004,219,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.207
2004,219,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.145
2004,219,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.152
2004,219,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.207
2004,219,FRAM2,white ash,Fraxinus americana,1,-0.689
2004,219,FRAM2,white ash,Fraxinus americana,2,-0.972
2004,219,QUAL,white oak,Quercus alba L.,1,-0.069
2004,219,QUAL,white oak,Quercus alba L.,2,-0.069
2004,219,QUAL,white oak,Quercus alba L.,3,-0.131
2004,219,QUAL,white oak,Quercus alba L.,4,-0.103
2004,219,QUAL,white oak,Quercus alba L.,5,-0.124
2004,219,QUAL,white oak,Quercus alba L.,6,-0.076
2004,238,QUVE,black oak,Q.velutina Lam.,1,-0.193
2004,238,QUVE,black oak,Q.velutina Lam.,2,-0.159
2004,238,QUVE,black oak,Q.velutina Lam.,3,-0.124
2004,238,QUVE,black oak,Q.velutina Lam.,4,-0.145
2004,238,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.579
2004,238,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.558
2004,238,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.482
2004,238,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.703
2004,238,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-1.082
2004,238,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.351
2004,238,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.152
2004,238,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.138
2004,238,FRAM2,white ash,Fraxinus americana,1,-0.152
2004,238,FRAM2,white ash,Fraxinus americana,2,-0.214
2004,238,QUAL,white oak,Quercus alba L.,1,-0.255
2004,238,QUAL,white oak,Quercus alba L.,2,-0.310
2004,238,QUAL,white oak,Quercus alba L.,3,-0.069
2004,238,QUAL,white oak,Quercus alba L.,4,-0.179
2004,238,QUAL,white oak,Quercus alba L.,5,-0.193
2004,238,QUAL,white oak,Quercus alba L.,6,-0.420
2004,238,QUAL,white oak,Quercus alba L.,7,-0.310
2004,261,QUVE,black oak,Q.velutina Lam.,1,-0.145
2004,261,QUVE,black oak,Q.velutina Lam.,2,-0.103
2004,261,QUVE,black oak,Q.velutina Lam.,3,-0.055
2004,261,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.496
2004,261,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.593
2004,261,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.110
2004,261,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.069
2004,261,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.193
2004,261,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.420
2004,261,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.558
2004,261,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.283
2004,261,FRAM2,white ash,Fraxinus americana,1,-1.275
2004,261,FRAM2,white ash,Fraxinus americana,2,-1.516
2004,261,QUAL,white oak,Quercus alba L.,1,-0.193
2004,261,QUAL,white oak,Quercus alba L.,1,-0.276
2004,261,QUAL,white oak,Quercus alba L.,2,-0.283
2004,261,QUAL,white oak,Quercus alba L.,3,-0.365
2004,261,QUAL,white oak,Quercus alba L.,4,-0.200
2004,261,QUAL,white oak,Quercus alba L.,5,-0.165
2005,143,QUVE,black oak,Q.velutina Lam.,1,-0.131
2005,143,QUVE,black oak,Q.velutina Lam.,2,-0.138
2005,143,QUVE,black oak,Q.velutina Lam.,3,-0.131
2005,143,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.379
2005,143,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.414
2005,143,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.358
2005,143,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.034
2005,143,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.069
2005,143,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.076
2005,143,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.241
2005,143,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.276
2005,143,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.172
2005,143,FRAM2,white ash,Fraxinus americana,1,-0.345
2005,143,FRAM2,white ash,Fraxinus americana,2,-0.152
2005,143,QUAL,white oak,Quercus alba L.,1,-0.069
2005,143,QUAL,white oak,Quercus alba L.,2,-0.034
2005,143,QUAL,white oak,Quercus alba L.,3,-0.110
2005,143,QUAL,white oak,Quercus alba L.,4,-0.103
2005,143,QUAL,white oak,Quercus alba L.,5,-0.083
2005,143,QUAL,white oak,Quercus alba L.,5,-0.131
2005,143,QUAL,white oak,Quercus alba L.,6,-0.145
2005,166,QUVE,black oak,Q.velutina Lam.,1,-0.131
2005,166,QUVE,black oak,Q.velutina Lam.,2,-0.379
2005,166,QUVE,black oak,Q.velutina Lam.,3,-0.358
2005,166,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.462
2005,166,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.489
2005,166,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.689
2005,166,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.172
2005,166,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.221
2005,166,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.062
2005,166,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.338
2005,166,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.345
2005,166,FRAM2,white ash,Fraxinus americana,1,-0.476
2005,166,FRAM2,white ash,Fraxinus americana,2,-0.627
2005,166,QUAL,white oak,Quercus alba L.,1,-0.207
2005,166,QUAL,white oak,Quercus alba L.,2,-0.241
2005,166,QUAL,white oak,Quercus alba L.,3,-0.131
2005,166,QUAL,white oak,Quercus alba L.,4,-0.131
2005,166,QUAL,white oak,Quercus alba L.,5,-0.221
2005,166,QUAL,white oak,Quercus alba L.,6,-0.069
2005,175,QUVE,black oak,Q.velutina Lam.,1,-0.221
2005,175,QUVE,black oak,Q.velutina Lam.,2,-0.414
2005,175,QUVE,black oak,Q.velutina Lam.,3,-0.345
2005,175,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.551
2005,175,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.517
2005,175,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.427
2005,175,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.207
2005,175,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.172
2005,175,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.448
2005,175,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.586
2005,175,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.414
2005,175,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.655
2005,175,FRAM2,white ash,Fraxinus americana,1,-0.207
2005,175,FRAM2,white ash,Fraxinus americana,2,-0.496
2005,175,QUAL,white oak,Quercus alba L.,1,-0.241
2005,175,QUAL,white oak,Quercus alba L.,2,-0.207
2005,175,QUAL,white oak,Quercus alba L.,3,-0.241
2005,175,QUAL,white oak,Quercus alba L.,4,-0.214
2005,175,QUAL,white oak,Quercus alba L.,5,-0.172
2005,175,QUAL,white oak,Quercus alba L.,6,-0.152
2005,185,QUVE,black oak,Q.velutina Lam.,1,-0.896
2005,185,QUVE,black oak,Q.velutina Lam.,2,-0.827
2005,185,QUVE,black oak,Q.velutina Lam.,3,-0.793
2005,185,JUVI,eastern redcedar,Juniperus virginiana L.,1,-1.034
2005,185,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.861
2005,185,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.793
2005,185,JUVI,eastern redcedar,Juniperus virginiana L.,4,-0.689
2005,185,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.689
2005,185,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.965
2005,185,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.414
2005,185,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,4,-0.414
2005,185,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.414
2005,185,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.427
2005,185,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.551
2005,185,ACSAS,sugar maple,Acer saccharum Marsh.,4,-0.379
2005,185,FRAM2,white ash,Fraxinus americana,1,-0.724
2005,185,FRAM2,white ash,Fraxinus americana,2,-0.620
2005,185,FRAM2,white ash,Fraxinus americana,3,-0.414
2005,185,QUAL,white oak,Quercus alba L.,1,-0.414
2005,185,QUAL,white oak,Quercus alba L.,2,-0.517
2005,185,QUAL,white oak,Quercus alba L.,3,-0.414
2005,185,QUAL,white oak,Quercus alba L.,4,-0.345
2005,185,QUAL,white oak,Quercus alba L.,5,-0.414
2005,185,QUAL,white oak,Quercus alba L.,6,-0.345
2005,185,QUAL,white oak,Quercus alba L.,7,-0.482
2005,191,QUVE,black oak,Q.velutina Lam.,1,-1.034
2005,191,QUVE,black oak,Q.velutina Lam.,2,-1.034
2005,191,QUVE,black oak,Q.velutina Lam.,3,-0.689
2005,191,JUVI,eastern redcedar,Juniperus virginiana L.,1,-1.103
2005,191,JUVI,eastern redcedar,Juniperus virginiana L.,2,-1.241
2005,191,JUVI,eastern redcedar,Juniperus virginiana L.,3,-1.241
2005,191,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.689
2005,191,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.758
2005,191,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-1.309
2005,191,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.414
2005,191,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.414
2005,191,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.896
2005,191,FRAM2,white ash,Fraxinus americana,1,-0.896
2005,191,FRAM2,white ash,Fraxinus americana,2,-1.861
2005,191,QUAL,white oak,Quercus alba L.,1,-0.930
2005,191,QUAL,white oak,Quercus alba L.,2,-0.861
2005,191,QUAL,white oak,Quercus alba L.,3,-0.620
2005,191,QUAL,white oak,Quercus alba L.,4,-0.827
2005,191,QUAL,white oak,Quercus alba L.,5,-0.689
2005,191,QUAL,white oak,Quercus alba L.,6,-0.586
2005,191,QUAL,white oak,Quercus alba L.,7,-0.896
2005,198,QUVE,black oak,Q.velutina Lam.,1,-1.523
2005,198,QUVE,black oak,Q.velutina Lam.,2,-0.999
2005,198,QUVE,black oak,Q.velutina Lam.,3,-0.772
2005,198,JUVI,eastern redcedar,Juniperus virginiana L.,1,-1.482
2005,198,JUVI,eastern redcedar,Juniperus virginiana L.,2,-1.647
2005,198,JUVI,eastern redcedar,Juniperus virginiana L.,3,-1.433
2005,198,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-1.792
2005,198,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.758
2005,198,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-1.309
2005,198,ACSAS,sugar maple,Acer saccharum Marsh.,1,-1.413
2005,198,ACSAS,sugar maple,Acer saccharum Marsh.,2,-1.282
2005,198,ACSAS,sugar maple,Acer saccharum Marsh.,3,-1.185
2005,198,FRAM2,white ash,Fraxinus americana,1,-2.192
2005,198,FRAM2,white ash,Fraxinus americana,2,-2.136
2005,198,QUAL,white oak,Quercus alba L.,1,-1.110
2005,198,QUAL,white oak,Quercus alba L.,2,-0.999
2005,198,QUAL,white oak,Quercus alba L.,3,-0.586
2005,198,QUAL,white oak,Quercus alba L.,3,-0.517
2005,198,QUAL,white oak,Quercus alba L.,4,-0.751
2005,198,QUAL,white oak,Quercus alba L.,5,-0.669
2005,198,QUAL,white oak,Quercus alba L.,6,-0.600
2005,198,QUAL,white oak,Quercus alba L.,7,-1.103
2005,206,QUVE,black oak,Q.velutina Lam.,1,-1.854
2005,206,QUVE,black oak,Q.velutina Lam.,2,-1.344
2005,206,QUVE,black oak,Q.velutina Lam.,3,-1.254
2005,206,JUVI,eastern redcedar,Juniperus virginiana L.,1,-1.578
2005,206,JUVI,eastern redcedar,Juniperus virginiana L.,2,-1.433
2005,206,JUVI,eastern redcedar,Juniperus virginiana L.,3,-1.378
2005,206,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-2.336
2005,206,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-1.461
2005,206,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-1.620
2005,206,ACSAS,sugar maple,Acer saccharum Marsh.,1,-1.344
2005,206,ACSAS,sugar maple,Acer saccharum Marsh.,2,-1.785
2005,206,ACSAS,sugar maple,Acer saccharum Marsh.,3,-1.571
2005,206,FRAM2,white ash,Fraxinus americana,1,-2.398
2005,206,FRAM2,white ash,Fraxinus americana,2,-2.619
2005,206,QUAL,white oak,Quercus alba L.,1,-1.068
2005,206,QUAL,white oak,Quercus alba L.,2,-0.965
2005,206,QUAL,white oak,Quercus alba L.,3,-0.965
2005,206,QUAL,white oak,Quercus alba L.,4,-1.433
2005,206,QUAL,white oak,Quercus alba L.,5,-1.172
2005,206,QUAL,white oak,Quercus alba L.,6,-0.930
2005,206,QUAL,white oak,Quercus alba L.,7,-0.882
2005,210,QUVE,black oak,Q.velutina Lam.,1,-1.068
2005,210,QUVE,black oak,Q.velutina Lam.,2,-0.758
2005,210,QUVE,black oak,Q.velutina Lam.,3,-1.034
2005,210,JUVI,eastern redcedar,Juniperus virginiana L.,1,-1.137
2005,210,JUVI,eastern redcedar,Juniperus virginiana L.,2,-1.378
2005,210,JUVI,eastern redcedar,Juniperus virginiana L.,3,-1.206
2005,210,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-2.136
2005,210,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-1.688
2005,210,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-2.274
2005,210,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.896
2005,210,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.999
2005,210,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.655
2005,210,FRAM2,white ash,Fraxinus americana,1,-2.068
2005,210,FRAM2,white ash,Fraxinus americana,2,-2.550
2005,210,QUAL,white oak,Quercus alba L.,1,-0.620
2005,210,QUAL,white oak,Quercus alba L.,2,-1.068
2005,210,QUAL,white oak,Quercus alba L.,3,-0.758
2005,210,QUAL,white oak,Quercus alba L.,4,-0.620
2005,210,QUAL,white oak,Quercus alba L.,5,-0.758
2005,210,QUAL,white oak,Quercus alba L.,6,-1.034
2005,210,QUAL,white oak,Quercus alba L.,7,-1.309
2005,217,QUVE,black oak,Q.velutina Lam.,1,-1.999
2005,217,QUVE,black oak,Q.velutina Lam.,2,-1.723
2005,217,QUVE,black oak,Q.velutina Lam.,3,-2.653
2005,217,JUVI,eastern redcedar,Juniperus virginiana L.,1,-2.068
2005,217,JUVI,eastern redcedar,Juniperus virginiana L.,2,-1.792
2005,217,JUVI,eastern redcedar,Juniperus virginiana L.,3,-2.068
2005,217,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-3.170
2005,217,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-2.757
2005,217,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-2.274
2005,217,ACSAS,sugar maple,Acer saccharum Marsh.,1,-2.412
2005,217,ACSAS,sugar maple,Acer saccharum Marsh.,2,-2.481
2005,217,ACSAS,sugar maple,Acer saccharum Marsh.,3,-2.274
2005,217,FRAM2,white ash,Fraxinus americana,1,-3.377
2005,217,FRAM2,white ash,Fraxinus americana,2,-3.377
2005,217,QUAL,white oak,Quercus alba L.,1,-1.654
2005,217,QUAL,white oak,Quercus alba L.,2,-1.861
2005,217,QUAL,white oak,Quercus alba L.,3,-1.241
2005,217,QUAL,white oak,Quercus alba L.,4,-2.412
2005,217,QUAL,white oak,Quercus alba L.,5,-1.378
2005,217,QUAL,white oak,Quercus alba L.,6,-1.516
2005,217,QUAL,white oak,Quercus alba L.,7,-1.378
2005,223,QUVE,black oak,Q.velutina Lam.,1,-2.516
2005,223,QUVE,black oak,Q.velutina Lam.,2,-2.826
2005,223,QUVE,black oak,Q.velutina Lam.,3,-2.963
2005,223,JUVI,eastern redcedar,Juniperus virginiana L.,1,-2.757
2005,223,JUVI,eastern redcedar,Juniperus virginiana L.,2,-2.412
2005,223,JUVI,eastern redcedar,Juniperus virginiana L.,3,-2.826
2005,223,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-3.515
2005,223,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-1.103
2005,223,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-3.722
2005,223,ACSAS,sugar maple,Acer saccharum Marsh.,1,-2.895
2005,223,ACSAS,sugar maple,Acer saccharum Marsh.,2,-2.860
2005,223,ACSAS,sugar maple,Acer saccharum Marsh.,3,-2.619
2005,223,FRAM2,white ash,Fraxinus americana,1,-2.826
2005,223,FRAM2,white ash,Fraxinus americana,2,-3.584
2005,223,QUAL,white oak,Quercus alba L.,1,-1.447
2005,223,QUAL,white oak,Quercus alba L.,2,-1.172
2005,223,QUAL,white oak,Quercus alba L.,3,-1.241
2005,223,QUAL,white oak,Quercus alba L.,4,-2.068
2005,223,QUAL,white oak,Quercus alba L.,5,-2.068
2005,223,QUAL,white oak,Quercus alba L.,6,-2.757
2005,223,QUAL,white oak,Quercus alba L.,7,-2.343
2005,228,QUVE,black oak,Q.velutina Lam.,1,-0.241
2005,228,QUVE,black oak,Q.velutina Lam.,2,-0.345
2005,228,QUVE,black oak,Q.velutina Lam.,3,-0.207
2005,228,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.689
2005,228,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.551
2005,228,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.551
2005,228,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.103
2005,228,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.276
2005,228,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.207
2005,228,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.551
2005,228,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.551
2005,228,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.276
2005,228,FRAM2,white ash,Fraxinus americana,1,-0.172
2005,228,FRAM2,white ash,Fraxinus americana,2,-0.241
2005,228,QUAL,white oak,Quercus alba L.,1,-0.414
2005,228,QUAL,white oak,Quercus alba L.,2,-0.345
2005,228,QUAL,white oak,Quercus alba L.,3,-0.207
2005,228,QUAL,white oak,Quercus alba L.,4,-0.276
2005,228,QUAL,white oak,Quercus alba L.,5,-0.138
2005,228,QUAL,white oak,Quercus alba L.,6,-0.207
2005,228,QUAL,white oak,Quercus alba L.,7,-0.241
2005,238,QUVE,black oak,Q.velutina Lam.,1,-0.138
2005,238,QUVE,black oak,Q.velutina Lam.,2,-0.241
2005,238,QUVE,black oak,Q.velutina Lam.,3,-0.207
2005,238,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.551
2005,238,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.655
2005,238,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.620
2005,238,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-0.207
2005,238,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-0.138
2005,238,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-0.207
2005,238,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.551
2005,238,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.620
2005,238,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.414
2005,238,FRAM2,white ash,Fraxinus americana,1,-0.138
2005,238,FRAM2,white ash,Fraxinus americana,2,-0.276
2005,238,QUAL,white oak,Quercus alba L.,1,-0.207
2005,238,QUAL,white oak,Quercus alba L.,2,-0.207
2005,238,QUAL,white oak,Quercus alba L.,3,-0.276
2005,238,QUAL,white oak,Quercus alba L.,4,-0.138
2005,238,QUAL,white oak,Quercus alba L.,5,-0.207
2005,238,QUAL,white oak,Quercus alba L.,6,-0.241
2005,238,QUAL,white oak,Quercus alba L.,7,-0.207
2005,251,QUVE,black oak,Q.velutina Lam.,1,-0.345
2005,251,QUVE,black oak,Q.velutina Lam.,2,-0.310
2005,251,QUVE,black oak,Q.velutina Lam.,3,-0.414
2005,251,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.620
2005,251,JUVI,eastern redcedar,Juniperus virginiana L.,2,-0.689
2005,251,JUVI,eastern redcedar,Juniperus virginiana L.,3,-0.689
2005,251,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,1,-1.241
2005,251,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,2,-1.516
2005,251,CAOV2,shagbark hickory,Carya ovata (Mill.)K.Koch,3,-1.378
2005,251,ACSAS,sugar maple,Acer saccharum Marsh.,1,-0.758
2005,251,ACSAS,sugar maple,Acer saccharum Marsh.,2,-0.620
2005,251,ACSAS,sugar maple,Acer saccharum Marsh.,3,-0.965
2005,251,FRAM2,white ash,Fraxinus americana,1,-1.930
2005,251,FRAM2,white ash,Fraxinus americana,2,-2.068
2005,251,QUAL,white oak,Quercus alba L.,1,-0.241
2005,251,QUAL,white oak,Quercus alba L.,2,-0.414
2005,251,QUAL,white oak,Quercus alba L.,3,-0.276
2005,251,QUAL,white oak,Quercus alba L.,4,-0.414
2005,251,QUAL,white oak,Quercus alba L.,5,-0.517
2005,251,QUAL,white oak,Quercus alba L.,6,-0.482
2005,251,QUAL,white oak,Quercus alba L.,7,-0.482
2005,267,QUVE,black oak,Q.velutina Lam.,1,-0.345
2005,267,QUVE,black oak,Q.velutina Lam.,2,-0.310
2005,267,QUVE,black oak,Q.velutina Lam.,3,-0.379
2005,267,JUVI,eastern redcedar,Juniperus virginiana L.,1,-0.551
